filename,clust
input\kasumi_wav\はい！　もちろんです！あの、さーやにこっちは大丈夫だって、伝えてください！.wav,0
input\kasumi_wav\はい！　よかったら一緒にショッピングしませんか！？.wav,0
input\kasumi_wav\はい！　りみりんだけじゃなくて、有咲も、おたえも、さーやも……МCの言葉ひとつひとつが、ポピパへの想いにあふれてて.wav,0
input\kasumi_wav\はい！　バンドも歌も大好きなので！……でもやっぱり、ガールズバンドパーティのみんなで歌ったあの日は特に楽しかったなぁ.wav,0
input\kasumi_wav\はい！　バンド活動だけじゃなく、学校での思い出や日常の出来事なんかもアルバムにまとめたら、きっと楽しいだろうなって思って.wav,1
input\kasumi_wav\はい！　ポピパのみんなで、おたえの先輩のところへお礼に行くんです！.wav,0
input\kasumi_wav\はい！　今、ポピパ全員でおたえの家にいます！どうしたんですか？.wav,0
input\kasumi_wav\はい！　今度みんなでCiRCLEに行きますっ。それじゃ、お仕事がんばってください。ばいば～い！.wav,0
input\kasumi_wav\はい！　今日もきっと、すっごいドキドキが待ってるんだろうな～！.wav,0
input\kasumi_wav\はい！　今日も全力で頑張ります！.wav,2
input\kasumi_wav\はい！　実はこの間、ポピパのみんなで旅行に行ってきたんです！.wav,0
input\kasumi_wav\はい！　戸山香澄、頑張ります！！！.wav,0
input\kasumi_wav\はい！　皆さん、こんにちは！戸山香澄、15歳です！.wav,0
input\kasumi_wav\はい！　私、もっともっとがんばってポピパのライブを盛り上げていきます！.wav,0
input\kasumi_wav\はい！　私つめたいのがいい！.wav,2
input\kasumi_wav\はい！いっぱいありがとうを伝えられる曲にできるようがんばります！.wav,0
input\kasumi_wav\はい！いっぱいライブを観て、いろんなことを吸収して、もっとポピパのライブを良くしたいんです！.wav,0
input\kasumi_wav\はい！お話聞かせてくれて、ありがとうございました！.wav,0
input\kasumi_wav\はい！この間修了式があったんで、春休みを満喫中です！.wav,0
input\kasumi_wav\はい！さーやが撮ったのを送ってもらったんです！.wav,2
input\kasumi_wav\はい！でも、ちょっと詰まっちゃってて…….wav,0
input\kasumi_wav\はい！とにかく、まりなさんたちが開くイベントに私たちが必要な時は、いつだって飛んできますから！.wav,0
input\kasumi_wav\はい！ライブでキラキラドキドキしたいですっ！.wav,0
input\kasumi_wav\はぐがあんこ餅って言ってくれたおかげだね～！ありがとね！.wav,0
input\kasumi_wav\はぐって、昔からすっごい優しかったんだ。……うん！　私、はぐのこと大好きだよ、昔も今も！.wav,0
input\kasumi_wav\はぐ～～！　お待たせっ！あけましておめでとう！.wav,2
input\kasumi_wav\はしゃがずにはいられないって！だってポスターになることなんて、なかなかないよ！？.wav,2
input\kasumi_wav\はっ！　……よく考えたら、学校もあるし、バイトもあるし、準備も新曲作りもある。しかも進路のことも本格的に考えなきゃいけないし…….wav,1
input\kasumi_wav\はっ！はぐのおうちのコロッケ……いつもとジャガイモが違う！.wav,1
input\kasumi_wav\はは、ははは……そうなんですよ〜。さーやにも、そんな弱気でどうするの！　って叱られました.wav,0
input\kasumi_wav\ははは！有咲～、ライブはしばらく勘弁してくれって言ってたけど、いきなりライブすることになっちゃったね♪.wav,0
input\kasumi_wav\ははーっ！.wav,2
input\kasumi_wav\はッ。ごはん！　みんなで作るんだよね！？.wav,2
input\kasumi_wav\はー、この前のライブすっごい楽しかった！有咲もおたえも来てくれてありがとね！.wav,0
input\kasumi_wav\はー、すっごく楽しかった～！.wav,2
input\kasumi_wav\はーい！　今拭くものを持っていきますね！.wav,0
input\kasumi_wav\はーい！　商店街のお祭りも気になるし！いつあるのか聞きに行かないと♪.wav,0
input\kasumi_wav\は～、あんこ餅美味しかったね～.wav,0
input\kasumi_wav\は～、やっぱりライブって最高だよ～！！どのバンドも、ホントに気持ちが入ってたよね！！.wav,2
input\kasumi_wav\は～い！ふふっ、みんなと作るごはん、楽しみ～！.wav,2
input\kasumi_wav\ぱ、パソコン……っ！？.wav,2
input\kasumi_wav\ひぁああ！？は、花園さん、いつ後ろに……！.wav,0
input\kasumi_wav\ひとくち♪.wav,0
input\kasumi_wav\ひどい〜！りみりん……！.wav,0
input\kasumi_wav\ひゃっ！　あっぶなー！けど、花びらはぶつかってませーん！試合はまだ、戸山選手の１点リードです！.wav,2
input\kasumi_wav\ひゃっ！？オ、オーナー……さん！？.wav,0
input\kasumi_wav\ひょっとしてCiRCLEのお仕事、サボっちゃってたり……？.wav,1
input\kasumi_wav\ぴんぽーん！　有咲、正解～！昨日からず～っとドキドキしっぱなしなんだよ～！.wav,0
input\kasumi_wav\ふぃー……遊んだ、遊んだ.wav,0
input\kasumi_wav\ふぃ～……。終わったぁ…….wav,2
input\kasumi_wav\ふぉれじゃ、ふぁくふぇんふぁいぎをふぁじめま～ふ！.wav,2
input\kasumi_wav\ふっふっふ…….wav,1
input\kasumi_wav\ふっふっふっ、よくぞ聞いてくれました……じゃーん！.wav,1
input\kasumi_wav\ふっふっふー、すごい量でしょ？麻弥さん達に、オススメたくさん聞いたからね！.wav,0
input\kasumi_wav\ふっふっふー、ドラムギターなんてどう？.wav,1
input\kasumi_wav\ふっふっふー。私もミュージシャンって感じになってきたなー！.wav,0
input\kasumi_wav\ふっふっふ～。なんとですね！思い出は写真とか形じゃないものにも、ちゃんと残るんだって気づいたんです！.wav,0
input\kasumi_wav\ふっふーん。そうでしょ〜？わかってくれてなによりだよ〜.wav,2
input\kasumi_wav\ふっふ～ん、すごいでしょ～。嬉しくて１０冊くらい買ってこようかと思っちゃった！.wav,1
input\kasumi_wav\ふっふ～～ん♪今日はいちごシェイクだよ～.wav,1
input\kasumi_wav\ふっふ～～ん。それはですね～……『戸山さんはいつも楽しそうに演奏してるわね』……って、言われたんだ！.wav,1
input\kasumi_wav\ふふっ、二人に気に入ってもらえてよかったです！.wav,0
input\kasumi_wav\ふふふ、この子すっごくいい音鳴らすんだよ！聴いて聴いて！.wav,1
input\kasumi_wav\ふふふー、それじゃあ明日の本番楽しみにしててね！.wav,0
input\kasumi_wav\ふふふ～、有咲も、やっぱり気になるでしょ？それじゃあ、みんなで行ってみよう～！.wav,1
input\kasumi_wav\ふふーん。いーいこと考えちゃった～.wav,0
input\kasumi_wav\ふふ～ん♪みんなにペース配分の練習の成果見せちゃおー.wav,1
input\kasumi_wav\ふわぁぁ～.wav,2
input\kasumi_wav\ふわぁ～…….wav,2
input\kasumi_wav\ふんふふんふふーん♪おったえ、おったえ、まっだかなおったえ、早く来て〜〜♪.wav,1
input\kasumi_wav\ふんふふんふふ～ん♪.wav,1
input\kasumi_wav\ふんふふ～ん♪あ、まりなさん。こんにちは！.wav,2
input\kasumi_wav\ふんふんふん、ふ～ん♪.wav,1
input\kasumi_wav\ふんふんふーん♪ライブハウス、どこ？.wav,0
input\kasumi_wav\ふー、学校に来たら実感するなぁ。今日から私も高校生なんだよね！.wav,1
input\kasumi_wav\ふーーーー！ダンボール、すっごく重かった……！.wav,0
input\kasumi_wav\ふ～っ、ちょっときゅうけ～い！.wav,0
input\kasumi_wav\ぷはぁ～～！　休憩中のオレンジジュース、最高～！.wav,0
input\kasumi_wav\へえ、ここって服屋さんだったんだ！わぁっ、これ、かわいい！.wav,0
input\kasumi_wav\へえ～、さすが麻弥さん！　物知りですねっ.wav,0
input\kasumi_wav\へー、ここがスタジオかぁ。それで、なにするところなの？.wav,0
input\kasumi_wav\へー、オープンセールやってるんだ！.wav,1
input\kasumi_wav\へ？　なんで？有咲だって、最後はすっごく盛り上がってたじゃん！.wav,0
input\kasumi_wav\へ～、そうなんだ～。私は初めてだったんだけど、非日常な感じがして、すっごく興奮しちゃった！.wav,0
input\kasumi_wav\へ～、どんなの？.wav,0
input\kasumi_wav\べ、べっつにぃ～、聞いたって平気だよぉ～.wav,0
input\kasumi_wav\べつに比べる必要ないと思うけどな～.wav,0
input\kasumi_wav\ほ、ホントですか！？　すごーーいっ！.wav,2
input\kasumi_wav\ほ、ホントに！？.wav,0
input\kasumi_wav\ほ、ホント？うう、脅かさないでよ〜！.wav,2
input\kasumi_wav\ほら、あそこ！　……ね、あったでしょ？ふふっ、なんかいいことありそうだな～♪.wav,0
input\kasumi_wav\ほら、こういうのって『気持ち』が大事だからさ.wav,1
input\kasumi_wav\ほら、もう始まってる！新しい友達、できちゃったし！.wav,0
input\kasumi_wav\ほら、やっぱりさ、テストとライブの日程が重なってると、どっちも中途半端になっちゃうかもね、って昨日の帰り道、みんなで話してたんだ。ね？　さーや？.wav,1
input\kasumi_wav\ほら、ガールズバンドパーティの時も、誰かが言ってたじゃん。『こういうのは大人が手を出しちゃいけない』って.wav,0
input\kasumi_wav\ほら、サンタさんの顔になってるの！あっちにトナカイとかツリーの形もあったよ！.wav,2
input\kasumi_wav\ほら、前にあっちゃんにチケット渡したじゃん。あの時のライブ！.wav,1
input\kasumi_wav\ほら、星柄ですっごくかわいいっ！.wav,0
input\kasumi_wav\ほら、有咲もこっちおいでよ～！.wav,0
input\kasumi_wav\ほら、有咲も一緒に！　みんなで言おう！.wav,0
input\kasumi_wav\ほら、有咲も好きなもの選ばないとなくなっちゃうよ！.wav,1
input\kasumi_wav\ほら、有咲も！　おーってやろうよー！.wav,0
input\kasumi_wav\ほら、見てよ～！キラキラしててかわいいでしょ？.wav,0
input\kasumi_wav\ほら、見て！このわんちゃん仮装してるんだよ～.wav,1
